cd_demo_sk|cd_gender|cd_marital_status|cd_education_status|cd_purchase_estimate|cd_credit_rating|cd_dep_count|cd_dep_employed_count|cd_dep_college_count
590|F|U|College|4500|Good|0|0|0
591|M|M|2 yr Degree|4500|Good|0|0|0
592|F|M|2 yr Degree|4500|Good|0|0|0
593|M|S|2 yr Degree|4500|Good|0|0|0
594|F|S|2 yr Degree|4500|Good|0|0|0
595|M|D|2 yr Degree|4500|Good|0|0|0
596|F|D|2 yr Degree|4500|Good|0|0|0
597|M|W|2 yr Degree|4500|Good|0|0|0
598|F|W|2 yr Degree|4500|Good|0|0|0
599|M|U|2 yr Degree|4500|Good|0|0|0
600|F|U|2 yr Degree|4500|Good|0|0|0
601|M|M|4 yr Degree|4500|Good|0|0|0
602|F|M|4 yr Degree|4500|Good|0|0|0
603|M|S|4 yr Degree|4500|Good|0|0|0
604|F|S|4 yr Degree|4500|Good|0|0|0
605|M|D|4 yr Degree|4500|Good|0|0|0
606|F|D|4 yr Degree|4500|Good|0|0|0
607|M|W|4 yr Degree|4500|Good|0|0|0
608|F|W|4 yr Degree|4500|Good|0|0|0
609|M|U|4 yr Degree|4500|Good|0|0|0
610|F|U|4 yr Degree|4500|Good|0|0|0
611|M|M|Advanced Degree|4500|Good|0|0|0
612|F|M|Advanced Degree|4500|Good|0|0|0
613|M|S|Advanced Degree|4500|Good|0|0|0
614|F|S|Advanced Degree|4500|Good|0|0|0
615|M|D|Advanced Degree|4500|Good|0|0|0
616|F|D|Advanced Degree|4500|Good|0|0|0
617|M|W|Advanced Degree|4500|Good|0|0|0
618|F|W|Advanced Degree|4500|Good|0|0|0
619|M|U|Advanced Degree|4500|Good|0|0|0
620|F|U|Advanced Degree|4500|Good|0|0|0
621|M|M|Unknown|4500|Good|0|0|0
622|F|M|Unknown|4500|Good|0|0|0
623|M|S|Unknown|4500|Good|0|0|0
624|F|S|Unknown|4500|Good|0|0|0
625|M|D|Unknown|4500|Good|0|0|0
626|F|D|Unknown|4500|Good|0|0|0
627|M|W|Unknown|4500|Good|0|0|0
628|F|W|Unknown|4500|Good|0|0|0
629|M|U|Unknown|4500|Good|0|0|0
630|F|U|Unknown|4500|Good|0|0|0
631|M|M|Primary|5000|Good|0|0|0
632|F|M|Primary|5000|Good|0|0|0
633|M|S|Primary|5000|Good|0|0|0
634|F|S|Primary|5000|Good|0|0|0
635|M|D|Primary|5000|Good|0|0|0
636|F|D|Primary|5000|Good|0|0|0
637|M|W|Primary|5000|Good|0|0|0
638|F|W|Primary|5000|Good|0|0|0
639|M|U|Primary|5000|Good|0|0|0
640|F|U|Primary|5000|Good|0|0|0
641|M|M|Secondary|5000|Good|0|0|0
642|F|M|Secondary|5000|Good|0|0|0
643|M|S|Secondary|5000|Good|0|0|0
644|F|S|Secondary|5000|Good|0|0|0
645|M|D|Secondary|5000|Good|0|0|0
646|F|D|Secondary|5000|Good|0|0|0
647|M|W|Secondary|5000|Good|0|0|0
648|F|W|Secondary|5000|Good|0|0|0
649|M|U|Secondary|5000|Good|0|0|0
650|F|U|Secondary|5000|Good|0|0|0
651|M|M|College|5000|Good|0|0|0
652|F|M|College|5000|Good|0|0|0
653|M|S|College|5000|Good|0|0|0
654|F|S|College|5000|Good|0|0|0
655|M|D|College|5000|Good|0|0|0
656|F|D|College|5000|Good|0|0|0
657|M|W|College|5000|Good|0|0|0
658|F|W|College|5000|Good|0|0|0
659|M|U|College|5000|Good|0|0|0
660|F|U|College|5000|Good|0|0|0
661|M|M|2 yr Degree|5000|Good|0|0|0
662|F|M|2 yr Degree|5000|Good|0|0|0
663|M|S|2 yr Degree|5000|Good|0|0|0
664|F|S|2 yr Degree|5000|Good|0|0|0
665|M|D|2 yr Degree|5000|Good|0|0|0
666|F|D|2 yr Degree|5000|Good|0|0|0
667|M|W|2 yr Degree|5000|Good|0|0|0
668|F|W|2 yr Degree|5000|Good|0|0|0
669|M|U|2 yr Degree|5000|Good|0|0|0
670|F|U|2 yr Degree|5000|Good|0|0|0
671|M|M|4 yr Degree|5000|Good|0|0|0
672|F|M|4 yr Degree|5000|Good|0|0|0
673|M|S|4 yr Degree|5000|Good|0|0|0
674|F|S|4 yr Degree|5000|Good|0|0|0
675|M|D|4 yr Degree|5000|Good|0|0|0
676|F|D|4 yr Degree|5000|Good|0|0|0
677|M|W|4 yr Degree|5000|Good|0|0|0
678|F|W|4 yr Degree|5000|Good|0|0|0
679|M|U|4 yr Degree|5000|Good|0|0|0
680|F|U|4 yr Degree|5000|Good|0|0|0
681|M|M|Advanced Degree|5000|Good|0|0|0
682|F|M|Advanced Degree|5000|Good|0|0|0
683|M|S|Advanced Degree|5000|Good|0|0|0
684|F|S|Advanced Degree|5000|Good|0|0|0
685|M|D|Advanced Degree|5000|Good|0|0|0
686|F|D|Advanced Degree|5000|Good|0|0|0
687|M|W|Advanced Degree|5000|Good|0|0|0
688|F|W|Advanced Degree|5000|Good|0|0|0
689|M|U|Advanced Degree|5000|Good|0|0|0
690|F|U|Advanced Degree|5000|Good|0|0|0
691|M|M|Unknown|5000|Good|0|0|0
692|F|M|Unknown|5000|Good|0|0|0
693|M|S|Unknown|5000|Good|0|0|0
694|F|S|Unknown|5000|Good|0|0|0
695|M|D|Unknown|5000|Good|0|0|0
696|F|D|Unknown|5000|Good|0|0|0
697|M|W|Unknown|5000|Good|0|0|0
698|F|W|Unknown|5000|Good|0|0|0
699|M|U|Unknown|5000|Good|0|0|0
700|F|U|Unknown|5000|Good|0|0|0
701|M|M|Primary|5500|Good|0|0|0
702|F|M|Primary|5500|Good|0|0|0
703|M|S|Primary|5500|Good|0|0|0
704|F|S|Primary|5500|Good|0|0|0
705|M|D|Primary|5500|Good|0|0|0
706|F|D|Primary|5500|Good|0|0|0
707|M|W|Primary|5500|Good|0|0|0
708|F|W|Primary|5500|Good|0|0|0
709|M|U|Primary|5500|Good|0|0|0
710|F|U|Primary|5500|Good|0|0|0
711|M|M|Secondary|5500|Good|0|0|0
712|F|M|Secondary|5500|Good|0|0|0
713|M|S|Secondary|5500|Good|0|0|0
714|F|S|Secondary|5500|Good|0|0|0
715|M|D|Secondary|5500|Good|0|0|0
716|F|D|Secondary|5500|Good|0|0|0
717|M|W|Secondary|5500|Good|0|0|0
718|F|W|Secondary|5500|Good|0|0|0
719|M|U|Secondary|5500|Good|0|0|0
720|F|U|Secondary|5500|Good|0|0|0
721|M|M|College|5500|Good|0|0|0
722|F|M|College|5500|Good|0|0|0
723|M|S|College|5500|Good|0|0|0
724|F|S|College|5500|Good|0|0|0
725|M|D|College|5500|Good|0|0|0
726|F|D|College|5500|Good|0|0|0
727|M|W|College|5500|Good|0|0|0
728|F|W|College|5500|Good|0|0|0
729|M|U|College|5500|Good|0|0|0
730|F|U|College|5500|Good|0|0|0
731|M|M|2 yr Degree|5500|Good|0|0|0
732|F|M|2 yr Degree|5500|Good|0|0|0
733|M|S|2 yr Degree|5500|Good|0|0|0
734|F|S|2 yr Degree|5500|Good|0|0|0
735|M|D|2 yr Degree|5500|Good|0|0|0
736|F|D|2 yr Degree|5500|Good|0|0|0
737|M|W|2 yr Degree|5500|Good|0|0|0
738|F|W|2 yr Degree|5500|Good|0|0|0
739|M|U|2 yr Degree|5500|Good|0|0|0
740|F|U|2 yr Degree|5500|Good|0|0|0
741|M|M|4 yr Degree|5500|Good|0|0|0
742|F|M|4 yr Degree|5500|Good|0|0|0
743|M|S|4 yr Degree|5500|Good|0|0|0
744|F|S|4 yr Degree|5500|Good|0|0|0
745|M|D|4 yr Degree|5500|Good|0|0|0
746|F|D|4 yr Degree|5500|Good|0|0|0
747|M|W|4 yr Degree|5500|Good|0|0|0
748|F|W|4 yr Degree|5500|Good|0|0|0
749|M|U|4 yr Degree|5500|Good|0|0|0
750|F|U|4 yr Degree|5500|Good|0|0|0
751|M|M|Advanced Degree|5500|Good|0|0|0
752|F|M|Advanced Degree|5500|Good|0|0|0
753|M|S|Advanced Degree|5500|Good|0|0|0
754|F|S|Advanced Degree|5500|Good|0|0|0
755|M|D|Advanced Degree|5500|Good|0|0|0
756|F|D|Advanced Degree|5500|Good|0|0|0
757|M|W|Advanced Degree|5500|Good|0|0|0
758|F|W|Advanced Degree|5500|Good|0|0|0
759|M|U|Advanced Degree|5500|Good|0|0|0
760|F|U|Advanced Degree|5500|Good|0|0|0
761|M|M|Unknown|5500|Good|0|0|0
762|F|M|Unknown|5500|Good|0|0|0
763|M|S|Unknown|5500|Good|0|0|0
764|F|S|Unknown|5500|Good|0|0|0
765|M|D|Unknown|5500|Good|0|0|0
766|F|D|Unknown|5500|Good|0|0|0
767|M|W|Unknown|5500|Good|0|0|0
768|F|W|Unknown|5500|Good|0|0|0
769|M|U|Unknown|5500|Good|0|0|0
770|F|U|Unknown|5500|Good|0|0|0
771|M|M|Primary|6000|Good|0|0|0
772|F|M|Primary|6000|Good|0|0|0
773|M|S|Primary|6000|Good|0|0|0
774|F|S|Primary|6000|Good|0|0|0
775|M|D|Primary|6000|Good|0|0|0
776|F|D|Primary|6000|Good|0|0|0
777|M|W|Primary|6000|Good|0|0|0
778|F|W|Primary|6000|Good|0|0|0
779|M|U|Primary|6000|Good|0|0|0
780|F|U|Primary|6000|Good|0|0|0
781|M|M|Secondary|6000|Good|0|0|0
782|F|M|Secondary|6000|Good|0|0|0
783|M|S|Secondary|6000|Good|0|0|0
784|F|S|Secondary|6000|Good|0|0|0
785|M|D|Secondary|6000|Good|0|0|0
786|F|D|Secondary|6000|Good|0|0|0
787|M|W|Secondary|6000|Good|0|0|0
788|F|W|Secondary|6000|Good|0|0|0
789|M|U|Secondary|6000|Good|0|0|0
790|F|U|Secondary|6000|Good|0|0|0
791|M|M|College|6000|Good|0|0|0
792|F|M|College|6000|Good|0|0|0
793|M|S|College|6000|Good|0|0|0
794|F|S|College|6000|Good|0|0|0
795|M|D|College|6000|Good|0|0|0
796|F|D|College|6000|Good|0|0|0
797|M|W|College|6000|Good|0|0|0
798|F|W|College|6000|Good|0|0|0
799|M|U|College|6000|Good|0|0|0
800|F|U|College|6000|Good|0|0|0
801|M|M|2 yr Degree|6000|Good|0|0|0
802|F|M|2 yr Degree|6000|Good|0|0|0
803|M|S|2 yr Degree|6000|Good|0|0|0
804|F|S|2 yr Degree|6000|Good|0|0|0
805|M|D|2 yr Degree|6000|Good|0|0|0
806|F|D|2 yr Degree|6000|Good|0|0|0
807|M|W|2 yr Degree|6000|Good|0|0|0
808|F|W|2 yr Degree|6000|Good|0|0|0
809|M|U|2 yr Degree|6000|Good|0|0|0
810|F|U|2 yr Degree|6000|Good|0|0|0
811|M|M|4 yr Degree|6000|Good|0|0|0
812|F|M|4 yr Degree|6000|Good|0|0|0
813|M|S|4 yr Degree|6000|Good|0|0|0
814|F|S|4 yr Degree|6000|Good|0|0|0
815|M|D|4 yr Degree|6000|Good|0|0|0
816|F|D|4 yr Degree|6000|Good|0|0|0
817|M|W|4 yr Degree|6000|Good|0|0|0
818|F|W|4 yr Degree|6000|Good|0|0|0
819|M|U|4 yr Degree|6000|Good|0|0|0
820|F|U|4 yr Degree|6000|Good|0|0|0
821|M|M|Advanced Degree|6000|Good|0|0|0
822|F|M|Advanced Degree|6000|Good|0|0|0
823|M|S|Advanced Degree|6000|Good|0|0|0
824|F|S|Advanced Degree|6000|Good|0|0|0
825|M|D|Advanced Degree|6000|Good|0|0|0
826|F|D|Advanced Degree|6000|Good|0|0|0
827|M|W|Advanced Degree|6000|Good|0|0|0
828|F|W|Advanced Degree|6000|Good|0|0|0
829|M|U|Advanced Degree|6000|Good|0|0|0
830|F|U|Advanced Degree|6000|Good|0|0|0
831|M|M|Unknown|6000|Good|0|0|0
832|F|M|Unknown|6000|Good|0|0|0
833|M|S|Unknown|6000|Good|0|0|0
834|F|S|Unknown|6000|Good|0|0|0
835|M|D|Unknown|6000|Good|0|0|0
836|F|D|Unknown|6000|Good|0|0|0
837|M|W|Unknown|6000|Good|0|0|0
838|F|W|Unknown|6000|Good|0|0|0
839|M|U|Unknown|6000|Good|0|0|0
840|F|U|Unknown|6000|Good|0|0|0
841|M|M|Primary|6500|Good|0|0|0
842|F|M|Primary|6500|Good|0|0|0
843|M|S|Primary|6500|Good|0|0|0
844|F|S|Primary|6500|Good|0|0|0
845|M|D|Primary|6500|Good|0|0|0
846|F|D|Primary|6500|Good|0|0|0
847|M|W|Primary|6500|Good|0|0|0
848|F|W|Primary|6500|Good|0|0|0
849|M|U|Primary|6500|Good|0|0|0
850|F|U|Primary|6500|Good|0|0|0
851|M|M|Secondary|6500|Good|0|0|0
852|F|M|Secondary|6500|Good|0|0|0
853|M|S|Secondary|6500|Good|0|0|0
854|F|S|Secondary|6500|Good|0|0|0
855|M|D|Secondary|6500|Good|0|0|0
856|F|D|Secondary|6500|Good|0|0|0
857|M|W|Secondary|6500|Good|0|0|0
858|F|W|Secondary|6500|Good|0|0|0
859|M|U|Secondary|6500|Good|0|0|0
860|F|U|Secondary|6500|Good|0|0|0
861|M|M|College|6500|Good|0|0|0
862|F|M|College|6500|Good|0|0|0
863|M|S|College|6500|Good|0|0|0
864|F|S|College|6500|Good|0|0|0
865|M|D|College|6500|Good|0|0|0
866|F|D|College|6500|Good|0|0|0
867|M|W|College|6500|Good|0|0|0
868|F|W|College|6500|Good|0|0|0
869|M|U|College|6500|Good|0|0|0
870|F|U|College|6500|Good|0|0|0
871|M|M|2 yr Degree|6500|Good|0|0|0
872|F|M|2 yr Degree|6500|Good|0|0|0
873|M|S|2 yr Degree|6500|Good|0|0|0
874|F|S|2 yr Degree|6500|Good|0|0|0
875|M|D|2 yr Degree|6500|Good|0|0|0
876|F|D|2 yr Degree|6500|Good|0|0|0
877|M|W|2 yr Degree|6500|Good|0|0|0
878|F|W|2 yr Degree|6500|Good|0|0|0
879|M|U|2 yr Degree|6500|Good|0|0|0
880|F|U|2 yr Degree|6500|Good|0|0|0
881|M|M|4 yr Degree|6500|Good|0|0|0
882|F|M|4 yr Degree|6500|Good|0|0|0
883|M|S|4 yr Degree|6500|Good|0|0|0
884|F|S|4 yr Degree|6500|Good|0|0|0
885|M|D|4 yr Degree|6500|Good|0|0|0
886|F|D|4 yr Degree|6500|Good|0|0|0
887|M|W|4 yr Degree|6500|Good|0|0|0
888|F|W|4 yr Degree|6500|Good|0|0|0
889|M|U|4 yr Degree|6500|Good|0|0|0
890|F|U|4 yr Degree|6500|Good|0|0|0
891|M|M|Advanced Degree|6500|Good|0|0|0
892|F|M|Advanced Degree|6500|Good|0|0|0
893|M|S|Advanced Degree|6500|Good|0|0|0
894|F|S|Advanced Degree|6500|Good|0|0|0
895|M|D|Advanced Degree|6500|Good|0|0|0
896|F|D|Advanced Degree|6500|Good|0|0|0
897|M|W|Advanced Degree|6500|Good|0|0|0
898|F|W|Advanced Degree|6500|Good|0|0|0
899|M|U|Advanced Degree|6500|Good|0|0|0
900|F|U|Advanced Degree|6500|Good|0|0|0
901|M|M|Unknown|6500|Good|0|0|0
902|F|M|Unknown|6500|Good|0|0|0
903|M|S|Unknown|6500|Good|0|0|0
904|F|S|Unknown|6500|Good|0|0|0
905|M|D|Unknown|6500|Good|0|0|0
906|F|D|Unknown|6500|Good|0|0|0
907|M|W|Unknown|6500|Good|0|0|0
908|F|W|Unknown|6500|Good|0|0|0
909|M|U|Unknown|6500|Good|0|0|0
910|F|U|Unknown|6500|Good|0|0|0
911|M|M|Primary|7000|Good|0|0|0
912|F|M|Primary|7000|Good|0|0|0
913|M|S|Primary|7000|Good|0|0|0
914|F|S|Primary|7000|Good|0|0|0
915|M|D|Primary|7000|Good|0|0|0
916|F|D|Primary|7000|Good|0|0|0
917|M|W|Primary|7000|Good|0|0|0
918|F|W|Primary|7000|Good|0|0|0
919|M|U|Primary|7000|Good|0|0|0
920|F|U|Primary|7000|Good|0|0|0
921|M|M|Secondary|7000|Good|0|0|0
922|F|M|Secondary|7000|Good|0|0|0
923|M|S|Secondary|7000|Good|0|0|0
924|F|S|Secondary|7000|Good|0|0|0
925|M|D|Secondary|7000|Good|0|0|0
926|F|D|Secondary|7000|Good|0|0|0
927|M|W|Secondary|7000|Good|0|0|0
928|F|W|Secondary|7000|Good|0|0|0
929|M|U|Secondary|7000|Good|0|0|0
930|F|U|Secondary|7000|Good|0|0|0
931|M|M|College|7000|Good|0|0|0
932|F|M|College|7000|Good|0|0|0
933|M|S|College|7000|Good|0|0|0
934|F|S|College|7000|Good|0|0|0
935|M|D|College|7000|Good|0|0|0
936|F|D|College|7000|Good|0|0|0
937|M|W|College|7000|Good|0|0|0
938|F|W|College|7000|Good|0|0|0
939|M|U|College|7000|Good|0|0|0
940|F|U|College|7000|Good|0|0|0
941|M|M|2 yr Degree|7000|Good|0|0|0
942|F|M|2 yr Degree|7000|Good|0|0|0
943|M|S|2 yr Degree|7000|Good|0|0|0
944|F|S|2 yr Degree|7000|Good|0|0|0
945|M|D|2 yr Degree|7000|Good|0|0|0
946|F|D|2 yr Degree|7000|Good|0|0|0
947|M|W|2 yr Degree|7000|Good|0|0|0
948|F|W|2 yr Degree|7000|Good|0|0|0
949|M|U|2 yr Degree|7000|Good|0|0|0
950|F|U|2 yr Degree|7000|Good|0|0|0
951|M|M|4 yr Degree|7000|Good|0|0|0
952|F|M|4 yr Degree|7000|Good|0|0|0
953|M|S|4 yr Degree|7000|Good|0|0|0
954|F|S|4 yr Degree|7000|Good|0|0|0
955|M|D|4 yr Degree|7000|Good|0|0|0
956|F|D|4 yr Degree|7000|Good|0|0|0
957|M|W|4 yr Degree|7000|Good|0|0|0
958|F|W|4 yr Degree|7000|Good|0|0|0
959|M|U|4 yr Degree|7000|Good|0|0|0
960|F|U|4 yr Degree|7000|Good|0|0|0
961|M|M|Advanced Degree|7000|Good|0|0|0
962|F|M|Advanced Degree|7000|Good|0|0|0
963|M|S|Advanced Degree|7000|Good|0|0|0
964|F|S|Advanced Degree|7000|Good|0|0|0
965|M|D|Advanced Degree|7000|Good|0|0|0
966|F|D|Advanced Degree|7000|Good|0|0|0
967|M|W|Advanced Degree|7000|Good|0|0|0
968|F|W|Advanced Degree|7000|Good|0|0|0
969|M|U|Advanced Degree|7000|Good|0|0|0
970|F|U|Advanced Degree|7000|Good|0|0|0
971|M|M|Unknown|7000|Good|0|0|0
972|F|M|Unknown|7000|Good|0|0|0
973|M|S|Unknown|7000|Good|0|0|0
974|F|S|Unknown|7000|Good|0|0|0
975|M|D|Unknown|7000|Good|0|0|0
976|F|D|Unknown|7000|Good|0|0|0
977|M|W|Unknown|7000|Good|0|0|0
978|F|W|Unknown|7000|Good|0|0|0
979|M|U|Unknown|7000|Good|0|0|0
980|F|U|Unknown|7000|Good|0|0|0
981|M|M|Primary|7500|Good|0|0|0
982|F|M|Primary|7500|Good|0|0|0
983|M|S|Primary|7500|Good|0|0|0
984|F|S|Primary|7500|Good|0|0|0
985|M|D|Primary|7500|Good|0|0|0
986|F|D|Primary|7500|Good|0|0|0
987|M|W|Primary|7500|Good|0|0|0
988|F|W|Primary|7500|Good|0|0|0
989|M|U|Primary|7500|Good|0|0|0
990|F|U|Primary|7500|Good|0|0|0
991|M|M|Secondary|7500|Good|0|0|0
992|F|M|Secondary|7500|Good|0|0|0
993|M|S|Secondary|7500|Good|0|0|0
994|F|S|Secondary|7500|Good|0|0|0
995|M|D|Secondary|7500|Good|0|0|0
996|F|D|Secondary|7500|Good|0|0|0
997|M|W|Secondary|7500|Good|0|0|0
998|F|W|Secondary|7500|Good|0|0|0
999|M|U|Secondary|7500|Good|0|0|0
1000|F|U|Secondary|7500|Good|0|0|0
1001|M|M|College|7500|Good|0|0|0
1002|F|M|College|7500|Good|0|0|0
1003|M|S|College|7500|Good|0|0|0
1004|F|S|College|7500|Good|0|0|0
1005|M|D|College|7500|Good|0|0|0
1006|F|D|College|7500|Good|0|0|0
1007|M|W|College|7500|Good|0|0|0
1008|F|W|College|7500|Good|0|0|0
1009|M|U|College|7500|Good|0|0|0
1010|F|U|College|7500|Good|0|0|0
1011|M|M|2 yr Degree|7500|Good|0|0|0
1012|F|M|2 yr Degree|7500|Good|0|0|0
1013|M|S|2 yr Degree|7500|Good|0|0|0
1014|F|S|2 yr Degree|7500|Good|0|0|0
1015|M|D|2 yr Degree|7500|Good|0|0|0
1016|F|D|2 yr Degree|7500|Good|0|0|0
1017|M|W|2 yr Degree|7500|Good|0|0|0
1018|F|W|2 yr Degree|7500|Good|0|0|0
1019|M|U|2 yr Degree|7500|Good|0|0|0
1020|F|U|2 yr Degree|7500|Good|0|0|0
1021|M|M|4 yr Degree|7500|Good|0|0|0
1022|F|M|4 yr Degree|7500|Good|0|0|0
1023|M|S|4 yr Degree|7500|Good|0|0|0
1024|F|S|4 yr Degree|7500|Good|0|0|0
1025|M|D|4 yr Degree|7500|Good|0|0|0
1026|F|D|4 yr Degree|7500|Good|0|0|0
1027|M|W|4 yr Degree|7500|Good|0|0|0
1028|F|W|4 yr Degree|7500|Good|0|0|0
1029|M|U|4 yr Degree|7500|Good|0|0|0
1030|F|U|4 yr Degree|7500|Good|0|0|0
1031|M|M|Advanced Degree|7500|Good|0|0|0
1032|F|M|Advanced Degree|7500|Good|0|0|0
1033|M|S|Advanced Degree|7500|Good|0|0|0
1034|F|S|Advanced Degree|7500|Good|0|0|0
1035|M|D|Advanced Degree|7500|Good|0|0|0
1036|F|D|Advanced Degree|7500|Good|0|0|0
1037|M|W|Advanced Degree|7500|Good|0|0|0
1038|F|W|Advanced Degree|7500|Good|0|0|0
1039|M|U|Advanced Degree|7500|Good|0|0|0
1040|F|U|Advanced Degree|7500|Good|0|0|0
1041|M|M|Unknown|7500|Good|0|0|0
1042|F|M|Unknown|7500|Good|0|0|0
1043|M|S|Unknown|7500|Good|0|0|0
1044|F|S|Unknown|7500|Good|0|0|0
1045|M|D|Unknown|7500|Good|0|0|0
1046|F|D|Unknown|7500|Good|0|0|0
1047|M|W|Unknown|7500|Good|0|0|0
1048|F|W|Unknown|7500|Good|0|0|0
1049|M|U|Unknown|7500|Good|0|0|0
1050|F|U|Unknown|7500|Good|0|0|0
1051|M|M|Primary|8000|Good|0|0|0
1052|F|M|Primary|8000|Good|0|0|0
1053|M|S|Primary|8000|Good|0|0|0
1054|F|S|Primary|8000|Good|0|0|0
1055|M|D|Primary|8000|Good|0|0|0
1056|F|D|Primary|8000|Good|0|0|0
1057|M|W|Primary|8000|Good|0|0|0
1058|F|W|Primary|8000|Good|0|0|0
1059|M|U|Primary|8000|Good|0|0|0
1060|F|U|Primary|8000|Good|0|0|0
1061|M|M|Secondary|8000|Good|0|0|0
1062|F|M|Secondary|8000|Good|0|0|0
1063|M|S|Secondary|8000|Good|0|0|0
1064|F|S|Secondary|8000|Good|0|0|0
1065|M|D|Secondary|8000|Good|0|0|0
1066|F|D|Secondary|8000|Good|0|0|0
1067|M|W|Secondary|8000|Good|0|0|0
1068|F|W|Secondary|8000|Good|0|0|0
1069|M|U|Secondary|8000|Good|0|0|0
1070|F|U|Secondary|8000|Good|0|0|0
1071|M|M|College|8000|Good|0|0|0
1072|F|M|College|8000|Good|0|0|0
1073|M|S|College|8000|Good|0|0|0
1074|F|S|College|8000|Good|0|0|0
1075|M|D|College|8000|Good|0|0|0
1076|F|D|College|8000|Good|0|0|0
1077|M|W|College|8000|Good|0|0|0
1078|F|W|College|8000|Good|0|0|0
1079|M|U|College|8000|Good|0|0|0
1080|F|U|College|8000|Good|0|0|0
1081|M|M|2 yr Degree|8000|Good|0|0|0
1082|F|M|2 yr Degree|8000|Good|0|0|0
1083|M|S|2 yr Degree|8000|Good|0|0|0
1084|F|S|2 yr Degree|8000|Good|0|0|0
1085|M|D|2 yr Degree|8000|Good|0|0|0
1086|F|D|2 yr Degree|8000|Good|0|0|0
1087|M|W|2 yr Degree|8000|Good|0|0|0
1088|F|W|2 yr Degree|8000|Good|0|0|0
1089|M|U|2 yr Degree|8000|Good|0|0|0
1090|F|U|2 yr Degree|8000|Good|0|0|0
1091|M|M|4 yr Degree|8000|Good|0|0|0
1092|F|M|4 yr Degree|8000|Good|0|0|0
1093|M|S|4 yr Degree|8000|Good|0|0|0
1094|F|S|4 yr Degree|8000|Good|0|0|0
1095|M|D|4 yr Degree|8000|Good|0|0|0
1096|F|D|4 yr Degree|8000|Good|0|0|0
1097|M|W|4 yr Degree|8000|Good|0|0|0
1098|F|W|4 yr Degree|8000|Good|0|0|0
1099|M|U|4 yr Degree|8000|Good|0|0|0
1100|F|U|4 yr Degree|8000|Good|0|0|0
1101|M|M|Advanced Degree|8000|Good|0|0|0
1102|F|M|Advanced Degree|8000|Good|0|0|0
1103|M|S|Advanced Degree|8000|Good|0|0|0
1104|F|S|Advanced Degree|8000|Good|0|0|0
1105|M|D|Advanced Degree|8000|Good|0|0|0
1106|F|D|Advanced Degree|8000|Good|0|0|0
1107|M|W|Advanced Degree|8000|Good|0|0|0
1108|F|W|Advanced Degree|8000|Good|0|0|0
1109|M|U|Advanced Degree|8000|Good|0|0|0
1110|F|U|Advanced Degree|8000|Good|0|0|0
1111|M|M|Unknown|8000|Good|0|0|0
1112|F|M|Unknown|8000|Good|0|0|0
1113|M|S|Unknown|8000|Good|0|0|0
1114|F|S|Unknown|8000|Good|0|0|0
1115|M|D|Unknown|8000|Good|0|0|0
1116|F|D|Unknown|8000|Good|0|0|0
1117|M|W|Unknown|8000|Good|0|0|0
1118|F|W|Unknown|8000|Good|0|0|0
1119|M|U|Unknown|8000|Good|0|0|0
1120|F|U|Unknown|8000|Good|0|0|0
1121|M|M|Primary|8500|Good|0|0|0
1122|F|M|Primary|8500|Good|0|0|0
1123|M|S|Primary|8500|Good|0|0|0
1124|F|S|Primary|8500|Good|0|0|0
1125|M|D|Primary|8500|Good|0|0|0
1126|F|D|Primary|8500|Good|0|0|0
1127|M|W|Primary|8500|Good|0|0|0
1128|F|W|Primary|8500|Good|0|0|0
1129|M|U|Primary|8500|Good|0|0|0
1130|F|U|Primary|8500|Good|0|0|0
1131|M|M|Secondary|8500|Good|0|0|0
1132|F|M|Secondary|8500|Good|0|0|0
1133|M|S|Secondary|8500|Good|0|0|0
1134|F|S|Secondary|8500|Good|0|0|0
1135|M|D|Secondary|8500|Good|0|0|0
1136|F|D|Secondary|8500|Good|0|0|0
1137|M|W|Secondary|8500|Good|0|0|0
1138|F|W|Secondary|8500|Good|0|0|0
1139|M|U|Secondary|8500|Good|0|0|0
1140|F|U|Secondary|8500|Good|0|0|0
1141|M|M|College|8500|Good|0|0|0
1142|F|M|College|8500|Good|0|0|0
1143|M|S|College|8500|Good|0|0|0
1144|F|S|College|8500|Good|0|0|0
1145|M|D|College|8500|Good|0|0|0
1146|F|D|College|8500|Good|0|0|0
1147|M|W|College|8500|Good|0|0|0
1148|F|W|College|8500|Good|0|0|0
1149|M|U|College|8500|Good|0|0|0
1150|F|U|College|8500|Good|0|0|0
1151|M|M|2 yr Degree|8500|Good|0|0|0
1152|F|M|2 yr Degree|8500|Good|0|0|0
1153|M|S|2 yr Degree|8500|Good|0|0|0
1154|F|S|2 yr Degree|8500|Good|0|0|0
1155|M|D|2 yr Degree|8500|Good|0|0|0
1156|F|D|2 yr Degree|8500|Good|0|0|0
1157|M|W|2 yr Degree|8500|Good|0|0|0
1158|F|W|2 yr Degree|8500|Good|0|0|0
1159|M|U|2 yr Degree|8500|Good|0|0|0
1160|F|U|2 yr Degree|8500|Good|0|0|0
1161|M|M|4 yr Degree|8500|Good|0|0|0
1162|F|M|4 yr Degree|8500|Good|0|0|0
1163|M|S|4 yr Degree|8500|Good|0|0|0
1164|F|S|4 yr Degree|8500|Good|0|0|0
1165|M|D|4 yr Degree|8500|Good|0|0|0
1166|F|D|4 yr Degree|8500|Good|0|0|0
1167|M|W|4 yr Degree|8500|Good|0|0|0
