inv_date_sk|inv_item_sk|inv_warehouse_sk|inv_quantity_on_hand
2450822|914|1|582
2450822|916|1|80
2450822|919|1|742
2450822|920|1|27
2450822|922|1|918
2450822|925|1|451
2450822|926|1|432
2450822|928|1|546
2450822|931|1|460
2450822|932|1|643
2450822|934|1|893
2450822|937|1|313
2450822|938|1|573
2450822|940|1|662
2450822|943|1|138
2450822|944|1|321
2450822|946|1|262
2450822|949|1|46
2450822|950|1|467
2450822|952|1|960
2450822|955|1|557
2450822|956|1|937
2450822|958|1|929
2450822|961|1|115
2450822|962|1|66
2450822|964|1|808
2450822|967|1|286
2450822|968|1|
2450822|970|1|940
2450822|973|1|248
2450822|974|1|968
2450822|976|1|374
2450822|979|1|35
2450822|980|1|773
2450822|982|1|942
2450822|985|1|591
2450822|986|1|359
2450822|988|1|682
2450822|991|1|545
2450822|992|1|866
2450822|994|1|700
2450822|997|1|389
2450822|998|1|666
2450822|1000|1|848
2450822|1003|1|36
2450822|1004|1|576
2450822|1006|1|110
2450822|1009|1|383
2450822|1010|1|714
2450822|1012|1|740
2450822|1015|1|521
2450822|1016|1|447
2450822|1018|1|23
2450822|1021|1|503
2450822|1022|1|498
2450822|1024|1|489
2450822|1027|1|809
2450822|1028|1|507
2450822|1030|1|368
2450822|1033|1|84
2450822|1034|1|58
2450822|1036|1|120
2450822|1039|1|
2450822|1040|1|373
2450822|1042|1|335
2450822|1045|1|
2450822|1046|1|931
2450822|1048|1|285
2450822|1051|1|964
2450822|1052|1|414
2450822|1054|1|905
2450822|1057|1|474
2450822|1058|1|803
2450822|1060|1|799
2450822|1063|1|123
2450822|1064|1|510
2450822|1066|1|780
2450822|1069|1|999
2450822|1070|1|303
2450822|1072|1|315
2450822|1075|1|752
2450822|1076|1|714
2450822|1078|1|53
2450822|1081|1|322
2450822|1082|1|348
2450822|1084|1|865
2450822|1087|1|119
2450822|1088|1|262
2450822|1090|1|46
2450822|1093|1|360
2450822|1094|1|477
2450822|1096|1|547
2450822|1099|1|439
2450822|1100|1|254
2450822|1102|1|911
2450822|1105|1|968
2450822|1106|1|543
2450822|1108|1|864
2450822|1111|1|668
2450822|1112|1|339
2450822|1114|1|575
2450822|1117|1|163
2450822|1118|1|597
2450822|1120|1|624
2450822|1123|1|872
2450822|1124|1|92
2450822|1126|1|885
2450822|1129|1|20
2450822|1130|1|
2450822|1132|1|859
2450822|1135|1|491
2450822|1136|1|676
2450822|1138|1|517
2450822|1141|1|872
2450822|1142|1|322
2450822|1144|1|413
2450822|1147|1|313
2450822|1148|1|356
2450822|1150|1|252
2450822|1153|1|718
2450822|1154|1|154
2450822|1156|1|335
2450822|1159|1|890
2450822|1160|1|345
2450822|1162|1|154
2450822|1165|1|168
2450822|1166|1|523
2450822|1168|1|324
2450822|1171|1|817
2450822|1172|1|250
2450822|1174|1|
2450822|1177|1|399
2450822|1178|1|430
2450822|1180|1|685
2450822|1183|1|878
2450822|1184|1|207
2450822|1186|1|346
2450822|1189|1|941
2450822|1190|1|812
2450822|1192|1|674
2450822|1195|1|125
2450822|1196|1|690
2450822|1198|1|493
2450822|1201|1|793
2450822|1202|1|791
2450822|1204|1|95
2450822|1207|1|941
2450822|1208|1|706
2450822|1210|1|994
2450822|1213|1|252
2450822|1214|1|859
2450822|1216|1|83
2450822|1219|1|715
2450822|1220|1|529
2450822|1222|1|800
2450822|1225|1|842
2450822|1226|1|226
2450822|1228|1|236
2450822|1231|1|735
2450822|1232|1|676
2450822|1234|1|803
2450822|1237|1|822
2450822|1238|1|87
2450822|1240|1|802
2450822|1243|1|
2450822|1244|1|161
2450822|1246|1|708
2450822|1249|1|309
2450822|1250|1|778
2450822|1252|1|454
2450822|1255|1|614
2450822|1256|1|502
2450822|1258|1|568
2450822|1261|1|206
2450822|1262|1|361
2450822|1264|1|505
2450822|1267|1|154
2450822|1268|1|915
2450822|1270|1|623
2450822|1273|1|
2450822|1274|1|816
2450822|1276|1|737
2450822|1279|1|719
2450822|1280|1|587
2450822|1282|1|
2450822|1285|1|5
2450822|1286|1|
2450822|1288|1|421
2450822|1291|1|191
2450822|1292|1|735
2450822|1294|1|543
2450822|1297|1|1
2450822|1298|1|988
2450822|1300|1|117
2450822|1303|1|772
2450822|1304|1|946
2450822|1306|1|593
2450822|1309|1|924
2450822|1310|1|850
2450822|1312|1|195
2450822|1315|1|354
2450822|1316|1|469
2450822|1318|1|572
2450822|1321|1|141
2450822|1322|1|
2450822|1324|1|516
2450822|1327|1|310
2450822|1328|1|543
2450822|1330|1|626
2450822|1333|1|43
2450822|1334|1|743
2450822|1336|1|941
2450822|1339|1|960
2450822|1340|1|477
2450822|1342|1|521
2450822|1345|1|694
2450822|1346|1|599
2450822|1348|1|593
2450822|1351|1|797
2450822|1352|1|908
2450822|1354|1|850
2450822|1357|1|573
2450822|1358|1|967
2450822|1360|1|32
2450822|1363|1|451
2450822|1364|1|562
2450822|1366|1|979
2450822|1369|1|835
2450822|1370|1|990
2450822|1372|1|168
2450822|1375|1|103
2450822|1376|1|961
2450822|1378|1|502
2450822|1381|1|598
2450822|1382|1|32
2450822|1384|1|990
2450822|1387|1|772
2450822|1388|1|186
2450822|1390|1|781
2450822|1393|1|536
2450822|1394|1|5
2450822|1396|1|77
2450822|1399|1|670
2450822|1400|1|991
2450822|1402|1|18
2450822|1405|1|766
2450822|1406|1|755
2450822|1408|1|197
2450822|1411|1|622
2450822|1412|1|133
2450822|1414|1|363
2450822|1417|1|387
2450822|1418|1|78
2450822|1420|1|586
2450822|1423|1|185
2450822|1424|1|95
2450822|1426|1|617
2450822|1429|1|798
2450822|1430|1|395
2450822|1432|1|
2450822|1435|1|180
2450822|1436|1|874
2450822|1438|1|92
2450822|1441|1|11
2450822|1442|1|563
2450822|1444|1|947
2450822|1447|1|512
2450822|1448|1|287
2450822|1450|1|957
2450822|1453|1|131
2450822|1454|1|151
2450822|1456|1|373
2450822|1459|1|138
2450822|1460|1|293
2450822|1462|1|64
2450822|1465|1|751
2450822|1466|1|481
2450822|1468|1|43
2450822|1471|1|977
2450822|1472|1|997
2450822|1474|1|228
2450822|1477|1|583
2450822|1478|1|269
2450822|1480|1|
2450822|1483|1|159
2450822|1484|1|347
2450822|1486|1|696
2450822|1489|1|846
2450822|1490|1|811
2450822|1492|1|56
2450822|1495|1|207
2450822|1496|1|174
2450822|1498|1|258
2450822|1501|1|828
2450822|1502|1|574
2450822|1504|1|835
2450822|1507|1|615
2450822|1508|1|49
2450822|1510|1|312
2450822|1513|1|
2450822|1514|1|725
2450822|1516|1|542
2450822|1519|1|679
2450822|1520|1|313
2450822|1522|1|900
2450822|1525|1|684
2450822|1526|1|229
2450822|1528|1|251
2450822|1531|1|867
2450822|1532|1|86
2450822|1534|1|444
2450822|1537|1|195
2450822|1538|1|552
2450822|1540|1|358
2450822|1543|1|743
2450822|1544|1|55
2450822|1546|1|755
2450822|1549|1|235
2450822|1550|1|45
2450822|1552|1|257
2450822|1555|1|200
2450822|1556|1|865
2450822|1558|1|166
2450822|1561|1|560
2450822|1562|1|763
2450822|1564|1|727
2450822|1567|1|843
2450822|1568|1|715
2450822|1570|1|775
2450822|1573|1|112
2450822|1574|1|
2450822|1576|1|341
2450822|1579|1|781
2450822|1580|1|524
2450822|1582|1|872
2450822|1585|1|
2450822|1586|1|936
2450822|1588|1|100
2450822|1591|1|139
2450822|1592|1|464
2450822|1594|1|393
2450822|1597|1|
2450822|1598|1|642
2450822|1600|1|901
2450822|1603|1|570
2450822|1604|1|993
2450822|1606|1|492
2450822|1609|1|65
2450822|1610|1|814
2450822|1612|1|731
2450822|1615|1|597
2450822|1616|1|352
2450822|1618|1|527
2450822|1621|1|354
2450822|1622|1|972
2450822|1624|1|73
2450822|1627|1|251
2450822|1628|1|173
2450822|1630|1|797
2450822|1633|1|98
2450822|1634|1|527
2450822|1636|1|545
2450822|1639|1|687
2450822|1640|1|622
2450822|1642|1|760
2450822|1645|1|706
2450822|1646|1|780
2450822|1648|1|335
2450822|1651|1|672
2450822|1652|1|680
2450822|1654|1|139
2450822|1657|1|400
2450822|1658|1|309
2450822|1660|1|86
2450822|1663|1|976
2450822|1664|1|897
2450822|1666|1|522
2450822|1669|1|898
2450822|1670|1|271
2450822|1672|1|648
2450822|1675|1|564
2450822|1676|1|650
2450822|1678|1|595
2450822|1681|1|359
2450822|1682|1|272
2450822|1684|1|470
2450822|1687|1|384
2450822|1688|1|831
2450822|1690|1|877
2450822|1693|1|630
2450822|1694|1|391
2450822|1696|1|238
2450822|1699|1|990
2450822|1700|1|
2450822|1702|1|172
2450822|1705|1|53
2450822|1706|1|826
2450822|1708|1|297
2450822|1711|1|860
2450822|1712|1|245
2450822|1714|1|394
2450822|1717|1|829
2450822|1718|1|981
2450822|1720|1|101
2450822|1723|1|905
2450822|1724|1|412
2450822|1726|1|403
2450822|1729|1|669
2450822|1730|1|387
2450822|1732|1|349
2450822|1735|1|749
2450822|1736|1|257
2450822|1738|1|50
2450822|1741|1|
2450822|1742|1|582
2450822|1744|1|663
2450822|1747|1|306
2450822|1748|1|
2450822|1750|1|337
2450822|1753|1|480
2450822|1754|1|579
2450822|1756|1|601
2450822|1759|1|991
2450822|1760|1|908
2450822|1762|1|399
2450822|1765|1|303
2450822|1766|1|883
2450822|1768|1|560
2450822|1771|1|968
2450822|1772|1|814
2450822|1774|1|450
2450822|1777|1|977
2450822|1778|1|44
2450822|1780|1|547
2450822|1783|1|414
2450822|1784|1|830
2450822|1786|1|373
2450822|1789|1|727
2450822|1790|1|187
2450822|1792|1|240
2450822|1795|1|985
2450822|1796|1|402
2450822|1798|1|744
2450829|1|1|191
2450829|2|1|865
2450829|4|1|865
2450829|7|1|389
2450829|8|1|412
2450829|10|1|370
2450829|13|1|168
2450829|14|1|159
2450829|16|1|81
2450829|19|1|693
2450829|20|1|967
2450829|22|1|720
2450829|25|1|537
2450829|26|1|419
2450829|28|1|738
2450829|31|1|400
2450829|32|1|324
2450829|34|1|617
2450829|37|1|109
2450829|38|1|17
2450829|40|1|428
2450829|43|1|103
2450829|44|1|182
2450829|46|1|637
2450829|49|1|798
2450829|50|1|25
2450829|52|1|118
2450829|55|1|608
2450829|56|1|636
2450829|58|1|163
2450829|61|1|35
2450829|62|1|329
2450829|64|1|618
2450829|67|1|544
2450829|68|1|562
2450829|70|1|
2450829|73|1|823
2450829|74|1|412
2450829|76|1|862
2450829|79|1|296
2450829|80|1|645
2450829|82|1|562
2450829|85|1|538
2450829|86|1|66
2450829|88|1|102
2450829|91|1|413
2450829|92|1|671
2450829|94|1|218
2450829|97|1|806
2450829|98|1|269
2450829|100|1|8
2450829|103|1|940
2450829|104|1|783
2450829|106|1|668
2450829|109|1|
2450829|110|1|460
2450829|112|1|510
2450829|115|1|778
2450829|116|1|734
2450829|118|1|609
2450829|121|1|915
2450829|122|1|650
2450829|124|1|753
2450829|127|1|696
2450829|128|1|755
2450829|130|1|298
2450829|133|1|627
2450829|134|1|213
2450829|136|1|462
2450829|139|1|563
2450829|140|1|106
2450829|142|1|30
2450829|145|1|674
2450829|146|1|
2450829|148|1|796
2450829|151|1|758
2450829|152|1|933
2450829|154|1|523
2450829|157|1|235
2450829|158|1|42
2450829|160|1|629
2450829|163|1|161
2450829|164|1|739
2450829|166|1|575
2450829|169|1|688
2450829|170|1|539
2450829|172|1|384
2450829|175|1|631
2450829|176|1|737
2450829|178|1|798
2450829|181|1|761
2450829|182|1|399
2450829|184|1|948
2450829|187|1|597
2450829|188|1|117
2450829|190|1|918
2450829|193|1|984
2450829|194|1|844
2450829|196|1|730
2450829|199|1|685
2450829|200|1|331
2450829|202|1|465
2450829|205|1|423
2450829|206|1|587
2450829|208|1|891
2450829|211|1|426
2450829|212|1|262
2450829|214|1|464
2450829|217|1|272
2450829|218|1|647
2450829|220|1|388
2450829|223|1|694
2450829|224|1|727
2450829|226|1|852
2450829|229|1|
2450829|230|1|585
2450829|232|1|64
2450829|235|1|586
2450829|236|1|146
2450829|238|1|169
2450829|241|1|393
2450829|242|1|118
2450829|244|1|845
2450829|247|1|
2450829|248|1|388
2450829|250|1|831
2450829|253|1|841
2450829|254|1|578
2450829|256|1|823
2450829|259|1|974
2450829|260|1|153
2450829|262|1|264
2450829|265|1|98
2450829|266|1|
2450829|268|1|942
2450829|271|1|819
2450829|272|1|936
2450829|274|1|124
2450829|277|1|54
2450829|278|1|846
2450829|280|1|949
2450829|283|1|52
2450829|284|1|809
2450829|286|1|651
2450829|289|1|339
2450829|290|1|679
2450829|292|1|205
2450829|295|1|392
2450829|296|1|97
2450829|298|1|790
2450829|301|1|376
2450829|302|1|242
2450829|304|1|948
2450829|307|1|713
2450829|308|1|946
2450829|310|1|921
2450829|313|1|588
2450829|314|1|30
2450829|316|1|416
2450829|319|1|823
2450829|320|1|580
2450829|322|1|997
2450829|325|1|738
2450829|326|1|437
2450829|328|1|782
2450829|331|1|271
2450829|332|1|238
2450829|334|1|31
2450829|337|1|700
2450829|338|1|841
2450829|340|1|175
2450829|343|1|
2450829|344|1|
2450829|346|1|90
2450829|349|1|840
2450829|350|1|701
2450829|352|1|667
2450829|355|1|803
2450829|356|1|7
2450829|358|1|884
2450829|361|1|337
2450829|362|1|984
2450829|364|1|222
2450829|367|1|835
2450829|368|1|209
2450829|370|1|503
2450829|373|1|670
2450829|374|1|24
2450829|376|1|842
2450829|379|1|
2450829|380|1|215
2450829|382|1|120
2450829|385|1|6
2450829|386|1|129
2450829|388|1|751
2450829|391|1|626
2450829|392|1|162
2450829|394|1|974
2450829|397|1|11
2450829|398|1|802
2450829|400|1|562
2450829|403|1|549
2450829|404|1|32
2450829|406|1|120
2450829|409|1|741
2450829|410|1|569
2450829|412|1|749
2450829|415|1|48
2450829|416|1|344
2450829|418|1|742
2450829|421|1|435
2450829|422|1|625
2450829|424|1|749
2450829|427|1|31
2450829|428|1|852
2450829|430|1|671
2450829|433|1|768
2450829|434|1|783
2450829|436|1|333
2450829|439|1|171
2450829|440|1|131
2450829|442|1|787
2450829|445|1|68
2450829|446|1|490
2450829|448|1|54
2450829|451|1|955
2450829|452|1|416
2450829|454|1|20
2450829|457|1|67
2450829|458|1|387
2450829|460|1|679
2450829|463|1|122
2450829|464|1|931
2450829|466|1|738
2450829|469|1|425
2450829|470|1|931
2450829|472|1|385
2450829|475|1|684
2450829|476|1|311
2450829|478|1|527
2450829|481|1|98
2450829|482|1|53
2450829|484|1|941
2450829|487|1|914
2450829|488|1|554
2450829|490|1|146
2450829|493|1|724
2450829|494|1|605
2450829|496|1|321
2450829|499|1|542
2450829|500|1|137
2450829|502|1|36
2450829|505|1|
2450829|506|1|530
2450829|508|1|969
2450829|511|1|601
2450829|512|1|291
2450829|514|1|173
2450829|517|1|518
2450829|518|1|109
2450829|520|1|534
2450829|523|1|634
2450829|524|1|710
2450829|526|1|683
2450829|529|1|
2450829|530|1|637
2450829|532|1|693
2450829|535|1|413
2450829|536|1|452
2450829|538|1|
2450829|541|1|87
2450829|542|1|
2450829|544|1|524
2450829|547|1|
2450829|548|1|504
2450829|550|1|694
2450829|553|1|783
2450829|554|1|576
2450829|556|1|652
2450829|559|1|923
2450829|560|1|584
2450829|562|1|792
2450829|565|1|876
2450829|566|1|549
2450829|568|1|4
2450829|571|1|346
2450829|572|1|799
2450829|574|1|119
2450829|577|1|268
2450829|578|1|717
2450829|580|1|247
2450829|583|1|665
2450829|584|1|279
2450829|586|1|908
2450829|589|1|352
2450829|590|1|34
2450829|592|1|588
2450829|595|1|209
2450829|596|1|
2450829|598|1|376
2450829|601|1|413
2450829|602|1|627
2450829|604|1|732
2450829|607|1|446
2450829|608|1|392
2450829|610|1|670
2450829|613|1|555
2450829|614|1|747
2450829|616|1|881
2450829|619|1|928
2450829|620|1|303
2450829|622|1|507
2450829|625|1|480
2450829|626|1|330
2450829|628|1|530
2450829|631|1|810
2450829|632|1|770
2450829|634|1|59
2450829|637|1|727
2450829|638|1|751
2450829|640|1|
2450829|643|1|24
2450829|644|1|207
2450829|646|1|990
2450829|649|1|396
2450829|650|1|340
2450829|652|1|186
2450829|655|1|447
2450829|656|1|518
2450829|658|1|259
2450829|661|1|714
2450829|662|1|404
2450829|664|1|937
2450829|667|1|788
2450829|668|1|666
2450829|670|1|303
2450829|673|1|831
2450829|674|1|579
2450829|676|1|138
2450829|679|1|979
2450829|680|1|156
2450829|682|1|704
2450829|685|1|880
2450829|686|1|932
2450829|688|1|734
2450829|691|1|170
2450829|692|1|870
2450829|694|1|825
2450829|697|1|966
2450829|698|1|731
2450829|700|1|358
2450829|703|1|435
2450829|704|1|733
2450829|706|1|669
2450829|709|1|873
2450829|710|1|726
2450829|712|1|171
2450829|715|1|850
2450829|716|1|340
2450829|718|1|96
2450829|721|1|637
2450829|722|1|659
2450829|724|1|172
2450829|727|1|268
2450829|728|1|667
2450829|730|1|589
2450829|733|1|700
2450829|734|1|686
2450829|736|1|889
2450829|739|1|22
2450829|740|1|730
2450829|742|1|332
2450829|745|1|504
2450829|746|1|355
2450829|748|1|654
2450829|751|1|961
2450829|752|1|802
2450829|754|1|387
2450829|757|1|572
2450829|758|1|438
2450829|760|1|730
2450829|763|1|59
2450829|764|1|
2450829|766|1|848
2450829|769|1|87
2450829|770|1|985
2450829|772|1|485
2450829|775|1|608
2450829|776|1|
2450829|778|1|629
2450829|781|1|952
2450829|782|1|257
2450829|784|1|117
2450829|787|1|
2450829|788|1|706
2450829|790|1|735
2450829|793|1|79
2450829|794|1|737
2450829|796|1|182
2450829|799|1|622
2450829|800|1|168
2450829|802|1|918
2450829|805|1|175
2450829|806|1|714
2450829|808|1|940
2450829|811|1|253
2450829|812|1|535
2450829|814|1|178
2450829|817|1|74
2450829|818|1|135
2450829|820|1|
2450829|823|1|989
2450829|824|1|937
2450829|826|1|695
2450829|829|1|
2450829|830|1|731
2450829|832|1|741
2450829|835|1|119
2450829|836|1|636
2450829|838|1|957
2450829|841|1|825
2450829|842|1|966
2450829|844|1|314
2450829|847|1|193
2450829|848|1|351
2450829|850|1|644
2450829|853|1|19
2450829|854|1|236
2450829|856|1|105
2450829|859|1|255
2450829|860|1|571
2450829|862|1|0
2450829|865|1|544
2450829|866|1|889
2450829|868|1|276
2450829|871|1|261
2450829|872|1|14
2450829|874|1|591
2450829|877|1|736
2450829|878|1|743
2450829|880|1|856
2450829|883|1|919
2450829|884|1|401
2450829|886|1|425
2450829|889|1|84
2450829|890|1|197
2450829|892|1|97
2450829|895|1|551
2450829|896|1|848
2450829|898|1|558
2450829|901|1|799
2450829|902|1|48
2450829|904|1|542
2450829|907|1|340
2450829|908|1|436
2450829|910|1|621
2450829|913|1|367
2450829|914|1|203
2450829|916|1|228
2450829|919|1|225
2450829|920|1|279
2450829|922|1|308
2450829|925|1|122
2450829|926|1|678
2450829|928|1|27
2450829|931|1|396
2450829|932|1|195
2450829|934|1|870
2450829|937|1|545
2450829|938|1|680
2450829|940|1|238
2450829|943|1|873
2450829|944|1|553
2450829|946|1|756
2450829|949|1|274
2450829|950|1|517
2450829|952|1|928
2450829|955|1|587
2450829|956|1|131
2450829|958|1|133
2450829|961|1|858
2450829|962|1|
2450829|964|1|228
2450829|967|1|703
2450829|968|1|
2450829|970|1|164
2450829|973|1|19
2450829|974|1|383
2450829|976|1|824
2450829|979|1|456
2450829|980|1|719
2450829|982|1|
2450829|985|1|173
2450829|986|1|629
2450829|988|1|929
2450829|991|1|369
2450829|992|1|
2450829|994|1|563
2450829|997|1|481
2450829|998|1|950
2450829|1000|1|957
2450829|1003|1|958
2450829|1004|1|892
2450829|1006|1|878
2450829|1009|1|196
2450829|1010|1|800
2450829|1012|1|222
2450829|1015|1|627
2450829|1016|1|683
2450829|1018|1|75
2450829|1021|1|283
2450829|1022|1|267
2450829|1024|1|626
2450829|1027|1|111
2450829|1028|1|419
2450829|1030|1|235
2450829|1033|1|266
2450829|1034|1|650
2450829|1036|1|909
2450829|1039|1|755
2450829|1040|1|59
2450829|1042|1|506
2450829|1045|1|512
2450829|1046|1|667
2450829|1048|1|835
2450829|1051|1|923
2450829|1052|1|72
2450829|1054|1|783
2450829|1057|1|965
2450829|1058|1|404
2450829|1060|1|967
2450829|1063|1|164
2450829|1064|1|618
2450829|1066|1|209
2450829|1069|1|139
2450829|1070|1|474
2450829|1072|1|328
2450829|1075|1|738
2450829|1076|1|874
2450829|1078|1|923
2450829|1081|1|575
2450829|1082|1|799
2450829|1084|1|258
2450829|1087|1|403
2450829|1088|1|503
2450829|1090|1|
2450829|1093|1|649
2450829|1094|1|704
2450829|1096|1|243
2450829|1099|1|866
2450829|1100|1|795
2450829|1102|1|624
2450829|1105|1|42
2450829|1106|1|987
2450829|1108|1|222
2450829|1111|1|571
2450829|1112|1|23
2450829|1114|1|964
2450829|1117|1|289
2450829|1118|1|972
2450829|1120|1|520
2450829|1123|1|706
2450829|1124|1|9
2450829|1126|1|540
2450829|1129|1|145
2450829|1130|1|767
2450829|1132|1|560
2450829|1135|1|811
2450829|1136|1|289
2450829|1138|1|590
2450829|1141|1|114
2450829|1142|1|862
2450829|1144|1|128
2450829|1147|1|458
2450829|1148|1|58
2450829|1150|1|534
2450829|1153|1|
2450829|1154|1|563
2450829|1156|1|
2450829|1159|1|
2450829|1160|1|839
2450829|1162|1|717
2450829|1165|1|276
2450829|1166|1|804
2450829|1168|1|546
2450829|1171|1|988
2450829|1172|1|
2450829|1174|1|326
2450829|1177|1|970
2450829|1178|1|821
2450829|1180|1|472
2450829|1183|1|405
2450829|1184|1|900
2450829|1186|1|117
2450829|1189|1|133
2450829|1190|1|342
2450829|1192|1|338
2450829|1195|1|481
2450829|1196|1|610
2450829|1198|1|861
2450829|1201|1|756
2450829|1202|1|947
2450829|1204|1|521
2450829|1207|1|965
2450829|1208|1|29
2450829|1210|1|131
2450829|1213|1|913
2450829|1214|1|1
2450829|1216|1|294
2450829|1219|1|427
2450829|1220|1|934
2450829|1222|1|771
2450829|1225|1|672
2450829|1226|1|756
2450829|1228|1|970
2450829|1231|1|563
2450829|1232|1|423
2450829|1234|1|631
2450829|1237|1|374
2450829|1238|1|389
2450829|1240|1|774
2450829|1243|1|
2450829|1244|1|
2450829|1246|1|653
2450829|1249|1|225
2450829|1250|1|422
2450829|1252|1|376
2450829|1255|1|115
2450829|1256|1|258
2450829|1258|1|23
2450829|1261|1|124
2450829|1262|1|90
2450829|1264|1|
2450829|1267|1|743
2450829|1268|1|
2450829|1270|1|526
2450829|1273|1|293
2450829|1274|1|366
2450829|1276|1|25
2450829|1279|1|301
2450829|1280|1|826
2450829|1282|1|138
2450829|1285|1|737
2450829|1286|1|
2450829|1288|1|906
2450829|1291|1|125
2450829|1292|1|22
2450829|1294|1|
2450829|1297|1|
2450829|1298|1|
2450829|1300|1|530
2450829|1303|1|874
2450829|1304|1|
2450829|1306|1|383
2450829|1309|1|830
2450829|1310|1|106
2450829|1312|1|418
2450829|1315|1|27
2450829|1316|1|614
2450829|1318|1|262
2450829|1321|1|174
2450829|1322|1|71
2450829|1324|1|265
2450829|1327|1|30
2450829|1328|1|721
2450829|1330|1|27
2450829|1333|1|482
2450829|1334|1|107
2450829|1336|1|797
2450829|1339|1|
2450829|1340|1|895
2450829|1342|1|858
2450829|1345|1|887
2450829|1346|1|567
2450829|1348|1|655
2450829|1351|1|546
2450829|1352|1|155
2450829|1354|1|822
2450829|1357|1|
2450829|1358|1|404
2450829|1360|1|
2450829|1363|1|
2450829|1364|1|614
2450829|1366|1|291
2450829|1369|1|295
2450829|1370|1|828
